cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgxgpgcSFevEYHeukuh4AaABAg.AF1YE5_fm2EAFXY3y70hjY, @lapsijahti  Not a minute longer!,3 hours ago,@maartenkos98,UC_3aMfz1oJ6OS_o-Ab2KeCg,0,,https://yt3.ggpht.com/ytc/AIdro_lhJo8VfbmosoB_El7wvkjXPdyYcE8TTBU5CEz74UbPRw=s88-c-k-c0x00ffffff-no-rj,False,True,1741706355.079417
UgwLiz2wbdIm2kuKTJ94AaABAg,"please, try to enjoy every song equally",12 days ago,@bruna2946,UCxKrDp7mEqn-i9ZGMba0HeQ,5,,https://yt3.ggpht.com/h2P-QgNvEPLWSx8kR7YNxhRgwq8_J0ev5xA2JhXk8VUvNzlEsfYXN7xlofXBgXHnj3g9tBR5=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.344244
UgxyRAUJcChia7kubZB4AaABAg,"Não vou mentir,  queria trabalhar apenas jogando números assustadores na lixeira 😅",12 days ago,@Natalia1336,UCY4NYayMlf53UvS5qz1DOFA,2,,https://yt3.ggpht.com/ytc/AIdro_l2PhmnTz7Ula6oieJmk6y8-0aqYy5qDoL-q9kiPjWNylie=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.346019
Ugx8XXFNAe5bFP-whsJ4AaABAg,30:51 It’s good to see Mark smile.,12 days ago,@alarikaguilar7543,UC2ETza2ECsERN7aNHB6-HOA,1,,https://yt3.ggpht.com/ytc/AIdro_lVNBWzVNKyWxf9E87XBTiBqMuH66__RzJdTZnZrTqF0MM=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.351176
Ugwl4031Numvmum0VhZ4AaABAg,29:27 It’s good to see Mr. Milchick smile.,12 days ago,@alarikaguilar7543,UC2ETza2ECsERN7aNHB6-HOA,4,,https://yt3.ggpht.com/ytc/AIdro_lVNBWzVNKyWxf9E87XBTiBqMuH66__RzJdTZnZrTqF0MM=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.353833
UgzNYc8BywHz887pHnp4AaABAg,❤,12 days ago,@MichaelFlenderson,UCZsfGkPKMZun3RL4CeXLE4Q,0,,https://yt3.ggpht.com/3uOmORUihawh8BEvcVm8_1J7_nV688VD0YCn0ZjJxKemoE9iU3LrLYUFDPpQ1EC2obu5bZemtg=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.355534
UgxmLspFmraaJ0Ek7hN4AaABAg,UGH SEVERANCE AND ODESZA,12 days ago,@justininterregnum,UCv7a2kw66jyddJHPmU0XdyA,0,,https://yt3.ggpht.com/D-Ia2q4cguLG6G8KSO71c21xAjrJ-9jJkymRHKKd4lfWErG7mKLDzvx4ABc1Y5mPv-KQdkD4=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.356667
UgzgBvlFcEXG-kH_lex4AaABAg,Thanks to this playlist I now know I spend 4:23:57 mins actually working and the rest talking with coworkers or hiding in my car.,12 days ago,@nickbowles8527,UC62Y2eil7dgQ1Z8HXOytzTA,4,,https://yt3.ggpht.com/G5eGzcWoHCRNB43l4czmCCXJRf66Gt4yu1F83LAFdm2owe4VR3Bwz96DL8Yi735a1ltKpdpD=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.357617
Ugyl2mCiuVb4YVPnnxJ4AaABAg,Looks up ~ its only been 10min. This is why Severance works. 10 minutes in I'm already drained TT__TT I can do without this feeling,12 days ago,@saburu2011,UCy4W3LulOARuAQb6gbfKJ6g,0,,https://yt3.ggpht.com/ytc/AIdro_m3MqpB4Ug-7WvBSRnKLpEgTPOaqetfzYK4HOOr0Ww_1Q=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.358512
UgxraskV4ivwOsT0Pst4AaABAg,Severance soundtrack is a masterpiece.,12 days ago,@KelvinF,UCpr1fZqLTayNUcsKlcgQYRA,7,,https://yt3.ggpht.com/ytc/AIdro_khQbZxnL7wUOK37pCdoGcuVjdyU-llkE2AwlK-_p3Du4k=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.359597
UgzdghxXfX0vo98Rr2B4AaABAg,Lol,12 days ago,@playingindies6730,UCnAV5daahGkiypFJ9z-6y_g,0,,https://yt3.ggpht.com/ytc/AIdro_kxdq0hCcihVdHKBoy9TBN6QzzsbaqZgplHFkMgF43toQ=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.36061
UgwkplUO958AnZ46L_Z4AaABAg,Your outie greatly enjoys the music dance experience track.,12 days ago,@drakev4071,UCD4MUHy4WxEi5qD25QidaCA,15,,https://yt3.ggpht.com/ytc/AIdro_mnEFPzASuNZipAbMBBaI4XktqUt5tGh4rPHt9TXy0=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.361809
UgzLDZe4B1o39y2KG5R4AaABAg,That’s a perfect score.,12 days ago,@bryangeorge51,UCFGbvs2Xc846MS38ctNOKKg,13,1,https://yt3.ggpht.com/ytc/AIdro_msI1d1BtkDvX7w1xGTEuJIpo-EOq4z4kRPmMkUkr2gWLbL=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.362903
Ugy-FJvPy817dJ232j94AaABAg,i feel a pouch forming,12 days ago,@samchsu,UCcrngNzhe7BsnMJ-SEB9hsQ,14,,https://yt3.ggpht.com/5-JchYAd2f7NQuV-mCtSWkEGVtPh7NUJZjEYYtKLER2wLoZ-A-tYW0YdpzG643ULGCdeVXhwTw=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.363868
UgwR2gJtpMpHLajTmdN4AaABAg,We refine to this next refinement meeting!,12 days ago,@corywatts,UCMZpK1AGmebC6YoiJs3ZWPw,2,,https://yt3.ggpht.com/ytc/AIdro_n71jdZkoYkq7-7sqVY6KqTYbz7rE9W9AMIf68mH2dUY8w=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.364777
Ugw1YDdAxyy9o8DiX8t4AaABAg,"is it just me, or would it be nuts to see Helly R in person? something about her character / the way the actress plays her, a big part of me doesn't believe she's real",12 days ago,@Leo-nl6ky,UCiDAInJ9DWct_EZnhmDlS7A,0,,https://yt3.ggpht.com/ytc/AIdro_mpW96DQdzKXEcDc8A9qIWYaZI1aaKWVhQdJ8kMDLQGSjKM=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.36567
UgxwYODQLPu7xZOQAH14AaABAg,Best comment section ever.,12 days ago,@gokupniak,UCYr-3viUBF-BQEbB_TB8miQ,2,,https://yt3.ggpht.com/ytc/AIdro_nHgVRRiyBBlRSVbVlnZbaSF_riJl1nczYf0prkt9H8xQMG=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.366553
UgyX7655eF7U02d8ZXp4AaABAg,This music and refining experience is great,12 days ago,@marlonabelsilvarios2566,UCxn2vc0fP6LulGh2aYNganA,0,,https://yt3.ggpht.com/ytc/AIdro_mEA5VGEZlyVgkcRnjfQuIzRk86Mm6ZW_Wt8dujhHw=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.367431
UgzB20fW7wzrlfdzBEx4AaABAg,The marketing for this show has been unreal this season (I mean quarter),12 days ago,@kreigdurham1651,UC5DLIJgiKVoNd_wSvYDc39w,373,5,https://yt3.ggpht.com/kbNqEFY9hIuUHLzO-btkopxOi7gzSDFrh9RqeJ6cuX68ybaFoDHPUIX0bfiA3v8LBtDRqC1goWM=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.368404
UgykA0e6ARiNPCQiYPd4AaABAg,2:48:59 - Sigur ros?!,12 days ago,@markt92,UCAQw2Yaq36jmnwiwlFChRNg,0,,https://yt3.ggpht.com/ytc/AIdro_knCy-TC6iFmChichz7CnZICSOGbpLnahWHngHHrPRKKwE=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.369489
Ugwqd-Se7p08G1tuRTZ4AaABAg,existential dread intensifies,12 days ago,@relishtech,UCeOf_H5jkadPWj43IJYfENg,4,,https://yt3.ggpht.com/ytc/AIdro_liFDTms_uqcJQ3AlQLC7peX7phEowPuRz68rZwMT-POjAE=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.37058
UgzLDZe4B1o39y2KG5R4AaABAg.AF0zQZqnjRTAF1-NbvZmb5,Underrated comment,12 days ago,@Abrogatenihilism,UC_9UwZmtEmD9pklKJAtvorw,2,,https://yt3.ggpht.com/61poInf39INg243hCuqytu_tHJd_DyKISWLCnyqB7TI2oyHNKpbEelmUcV4XCi-0p2XPFMQFEg=s88-c-k-c0x00ffffff-no-rj,False,True,1740683955.554274
UgzB20fW7wzrlfdzBEx4AaABAg.AF0rQRz3a4WAF1EP0Unf_4,"y'all so simple if y'all think a mf ad in grand central station is anything ""unreal"" its literally ad men 101 in NYC",12 days ago,@CoercedJab,UC_nIFa1xDxnb7jq7Ct8GGHQ,1,,https://yt3.ggpht.com/ST6d2-iQdoTgGKyKKd_C0n0rYoT39GhY2lSnZS57jLxvcvSTwiT1LkChiyasEj_rvZts7TbRLg=s88-c-k-c0x00ffffff-no-rj,False,True,1740683955.737028
UgzB20fW7wzrlfdzBEx4AaABAg.AF0rQRz3a4WAF1FItvnCRu,@CoercedJab  Ok 🙂,12 days ago,@kreigdurham1651,UC5DLIJgiKVoNd_wSvYDc39w,3,,https://yt3.ggpht.com/kbNqEFY9hIuUHLzO-btkopxOi7gzSDFrh9RqeJ6cuX68ybaFoDHPUIX0bfiA3v8LBtDRqC1goWM=s88-c-k-c0x00ffffff-no-rj,False,True,1740683955.739701
UgzB20fW7wzrlfdzBEx4AaABAg.AF0rQRz3a4WAF38289fDMP,"​ @CoercedJab  stop leaving snarky comments all over this video, put down the phone, and go outside",11 days ago,@BritishJuche,UCpR3rCatiOuxJNJurUjPU-Q,11,,https://yt3.ggpht.com/tEo1ZPNdbFcsdbD0ufJrwFJN-Op2YyT7LzuNn_vMvbmhYSb4rO2k-FkaVTwLxsrtuu8NcPPI1Q=s88-c-k-c0x00ffffff-no-rj,False,True,1740770355.742679
UgzB20fW7wzrlfdzBEx4AaABAg.AF0rQRz3a4WAFEVpAJYblS,yes!,7 days ago,@gizzmo2z,UC0P9W0WerBB1UtmjzOt8vfQ,1,,https://yt3.ggpht.com/ytc/AIdro_nVye4hyc2CBav2WZ3ydnPuKSqwwV1WQvB-f_e_x9LzKA=s88-c-k-c0x00ffffff-no-rj,False,True,1741115955.744746
UgzB20fW7wzrlfdzBEx4AaABAg.AF0rQRz3a4WAFJZVLZ3Ldh, @CoercedJab  Congratulations. You have participated in the conversation and everyone knows how special you are.,5 days ago,@stevenshizzle,UC-_yyrFp3ZrDjUZnBGVgoEw,1,,https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s88-c-k-c0x00ffffff-no-rj,False,True,1741288755.746632
UgyYJE7Q8dbVnd3bWiN4AaABAg,Please enjoy each beat equally.,12 days ago,@lilymesor3220,UCFsGkJED3CMWnqwzQ18mmWA,46,,https://yt3.ggpht.com/ytc/AIdro_kY8vFRCltYwBgCCDM2JHdt4wBUh-h9JAZGFLxWBMu19vm9=s88-c-k-c0x00ffffff-no-rj,False,False,1740683955.999652
Ugzo9D84How2JXJQXcF4AaABAg,"12:12 we've never heard that theme officially yet, am i right?
a lil bit obsessed with this piece",12 days ago (edited),@spadarvitaut.backup,UCZX2PJML1OhqEQZOuStDOQg,1,,https://yt3.ggpht.com/tGsP8rnheJY8PgCfo1Z2qApxMeFIaFMpjU8l5pEedc1R18i8nvQFXsqcSOloiLjEK1PaJh5_=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.000662
UgwoXc2z7kRajPDfgqF4AaABAg,masterpiece,12 days ago,@bandr-dev,UCSEQev5-d5wNJp85-8KadbQ,1,,https://yt3.ggpht.com/1rHZ3VM8kvVhw_fBTA1CD2Pp5ZXCC-iXjtNw3Bmp7WnzZ0T9BQ6a5zO9bY4e-CcnW3ub4fBdeQ=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.001872
UgyPdD-Du-TCFGL0PgN4AaABAg,I am about to send sooo many emails.,12 days ago,@GMATG,UCmBXUmFf_Qzz4-IlMRLhdXQ,8,,https://yt3.ggpht.com/ytc/AIdro_mJUxkkmi665AmRCz4ilJfPTAan1TU452g2UM5ek9PklkcAAb7dnzzInZhXZe_Ftp4s2g=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.002912
Ugx60cy7jdKivEFLyF14AaABAg,"I didn't know apple was cool like that, kudos.",12 days ago,@hrsikeisa,UC5v8uCixfSijcJR3A59h9iA,37,,https://yt3.ggpht.com/ytc/AIdro_m880ura_McjC1lImhgNPqJFbAFd1Yme5ML3i1W2-HW6g=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.003869
UgzMd6M4YEl1hFPXW7p4AaABAg,Chicxulub is a Mayan city in México near to an asteroid crater. There's a theory that said asteroid extinguished dinosaurs on earth.,12 days ago,@TheGoodContent37,UCPyIRPhqIJ1a8zG6fKBgAKQ,1,,https://yt3.ggpht.com/ytc/AIdro_kyy5LLxEvbb0T2hWBMzZHN1XqCL62v_G2s2q2WhZ8=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.004766
UgyDL5uep9fZDmilF354AaABAg,This has me LOCKED in to my emails,12 days ago,@Grace-tn2cc,UCXrEhR16CkgVue5UHSZNxow,11,,https://yt3.ggpht.com/GrVM-Jas1mr9MJd9qxiPUJlR1vUXqd5PQmnEnSkafAy0fDtK_E8sf0W1nookTfEfigEWOgAU=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.005798
UgzFFywLgCAMmqHvk514AaABAg,WHY IS THIS NOT ON APPLE MUSIC?!,12 days ago,@lindenator,UCZCyaQq6cBbP1ZFYm-rzEYA,5,,https://yt3.ggpht.com/ytc/AIdro_lAP8Pp1eGOKF6-NmNclZrsHYDkukZM_hy0IJf1TOF4qAU=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.007076
Ugx45HHdwR2c5UviNjx4AaABAg,I haven't had a carb in over 20 years.,12 days ago,@TheDeepening718,UCW7YlDlgQvDRGI4pqUa-ygw,3,1,https://yt3.ggpht.com/6x4mb9m_4SbZtoPmqzxA3c7Zbm42cixgFA5p5hsvV4OQfy1zv6K1PkzG9NguFtaPuDiHmPcX=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.008175
UgzhQKKY4FlFQSoSRZt4AaABAg,"I love U all, this is chill",12 days ago,@fecorekasi,UCLbH0OEivlC_Fxx1K8bQ_Eg,3,,https://yt3.ggpht.com/ytc/AIdro_m1HtxLTyMSHZI5jMJ-pz_GzJnAFRIiHHLm3YraXmFS-Q=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.009085
Ugw6mulyhjRmraItfd14AaABAg,"The fact that ODESZA actually managed to take a 56 minutes soundtrack and remix into an 8 hours of music for a working day, without making it boring or repetitive, is incredible.",12 days ago,@AugustoMMS1,UClL52KCHzQKfDJHb5hkUUbw,147,5,https://yt3.ggpht.com/ytc/AIdro_n6ZBBa_3wssvZ-3uYejR-pYif7bZ3F-sJr33JSyktwwYCCLRkkFCHIjZW7Up1yAzVU4w=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.009978
UgxY6zcSWalOioeBM094AaABAg,My outie values chill beats.,12 days ago,@O-666,UC6TWvpR8QgH20rQoaTVJlKA,51,1,https://yt3.ggpht.com/ytc/AIdro_mty4LOIvUzXpPrsED6aRD1v7R5qvwb1KztYpQ1HWrVAfcTt6_MSzSZmCzyuxdJ9P4pHg=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.010863
Ugx4Ai3yABVkUlU6Hqx4AaABAg,Why isn’t this on Apple Music yet?,12 days ago,@Sundrowner,UC2ipBut32CTa52-tK1wDyCg,4,,https://yt3.ggpht.com/vqKpEFFLqLVmzO-T8uTEXZuzN9VW-nHknMk0bienLj_Xl1J7frbP8FT_dwkvvAz8EaGGKRdwLDs=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.012177
UgyTm9JN_vvtP7A_0WR4AaABAg,Nerd Alert: I want the keyboard 🤓,12 days ago,@grltrader,UCSDK2f0XICLqv0yzCWDZ6aA,1,,https://yt3.ggpht.com/2OsF84m4GY2UoljezDuHqFYJhmfI9Oj8leO41z9yPizFtpBS4Nte2_JNFlYAZQp4wKFEpah9_PI=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.013237
UgzLkaiwnpB7TfTmiLx4AaABAg,I can’t stop listening to this…. It’s soo good,12 days ago,@grltrader,UCSDK2f0XICLqv0yzCWDZ6aA,4,,https://yt3.ggpht.com/2OsF84m4GY2UoljezDuHqFYJhmfI9Oj8leO41z9yPizFtpBS4Nte2_JNFlYAZQp4wKFEpah9_PI=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.014172
UgxvtkLveapTNEqZvIJ4AaABAg,Play this as soon as you start your 9-5 job and have it playing the whole day until your shift is over hits hard,12 days ago,@elvandalo_,UCiuqwPcS-cYRAdxOJ8GidUw,28,,https://yt3.ggpht.com/K_Apr4H6VXoZZqg0dcAKQk4UB12ernE1fUahaTRmuqDA5Wbmf7YZDub8UCJwV9xpfv-9z6jvXEU=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.015125
Ugx7TcgX2AdjWYTjIQV4AaABAg,Love the Lumon bouncing logo for the 1-minute break at 3:00:10 💖,12 days ago,@urbanbohemian,UCJKArs1uDX1ROKLEVfQdKYg,5,3,https://yt3.ggpht.com/FjCUIyzQ-bCYtlBLd9Gdtzq05VXp0w78pYTkc9Q33EvVkWVAy_DgNuPgNN8bDlatDWXIpqkT=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.016151
UgxWD0SxwB0Br3jqEcJ4AaABAg,This is epic,12 days ago,@danielstevens3020,UCIzOpKPqfZ2IjdDpOUZ80IQ,0,,https://yt3.ggpht.com/ytc/AIdro_ksBXFVFQhatP6COldBTI2MaTpWfCqqIyP_Co_enhRJnT8Z=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.017025
UgyCX8lhFGuc6wlCcsR4AaABAg,"playing with the playback speed, in settings like 2.0 speed or 3.0 speed is cool",12 days ago (edited),@JP.RuizR.,UCs6qXoJj06Vxse7cC-qpFoA,4,1,https://yt3.ggpht.com/gTAIy_-xWyh6-TykKa4k7AFTINmQ5lSTDHc5Js6YIILw3m_iJqwOxKuhF8Ao5A4J7IPQ2qVi6Q=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.017896
UgywYxWFya3qVl4lDMZ4AaABAg,1-minute break after 1 hour of working is so Lumon.,12 days ago,@j_petrovscaia,UCSCygdJ-9f41T4-rFFW-VpA,102,1,https://yt3.ggpht.com/rQkR3bTN2Q2Ps7hKd7Gau1NG8qUoOI1tFs9-lE-AUJTLXZLvZNl34WC0FIoHvWPOKjl7S9b6=s88-c-k-c0x00ffffff-no-rj,False,False,1740683956.018797
Ugx45HHdwR2c5UviNjx4AaABAg.AF0hv5KBReXAF0irT8hwKl,I understood this reference,12 days ago,@a_bowlofsoup,UCkvPvP-GnaeKNLxSQWSfbow,0,,https://yt3.ggpht.com/o8hIxOEcQ0e2n7y4d2979sQ2YqeDkYXDduuaxKmO8DkIRLWTXzfUmZF_VK4tIsrpu2p20jWBag=s88-c-k-c0x00ffffff-no-rj,False,True,1740683956.193036
Ugw6mulyhjRmraItfd14AaABAg.AF0dmjPBrPiAF1ETbDPfBy,oh please people do it all the time on yt stop the idol worship pls,12 days ago,@CoercedJab,UC_nIFa1xDxnb7jq7Ct8GGHQ,4,,https://yt3.ggpht.com/ST6d2-iQdoTgGKyKKd_C0n0rYoT39GhY2lSnZS57jLxvcvSTwiT1LkChiyasEj_rvZts7TbRLg=s88-c-k-c0x00ffffff-no-rj,False,True,1740683956.388877
Ugw6mulyhjRmraItfd14AaABAg.AF0dmjPBrPiAF1aVQxd3Xl,"​ @CoercedJab Agree, the set is cool and stuff, but saying this isn't repetitive is absolutely madness.",12 days ago,@Herbert2892,UCcehskX9FBJI7M5QiL_p_5g,19,,https://yt3.ggpht.com/ytc/AIdro_ns55uss20wiiJIfL7sKSbc6Lnu29vhtRRFGI402DdE7A=s88-c-k-c0x00ffffff-no-rj,False,True,1740683956.392501
Ugw6mulyhjRmraItfd14AaABAg.AF0dmjPBrPiAF35rveLtFq,I think its just a one hour loop that repeats after the “1 minute break” between each chapter,11 days ago,@shanithezimhoni,UCu63Zibi8D3kx9OiXJI2JOw,3,,https://yt3.ggpht.com/K6mAXlZYOi6-PCebW6c3_t2u0DURmSV9yfout_27swhOLR8dwy5m7euwnEcME8DXr9040NZikA=s88-c-k-c0x00ffffff-no-rj,False,True,1740770356.394491
Ugw6mulyhjRmraItfd14AaABAg.AF0dmjPBrPiAF3AdbYfpnk,"Ok guys I agree it is repetitive after some time, still doesnt make it less good.",11 days ago,@AugustoMMS1,UClL52KCHzQKfDJHb5hkUUbw,0,,https://yt3.ggpht.com/ytc/AIdro_n6ZBBa_3wssvZ-3uYejR-pYif7bZ3F-sJr33JSyktwwYCCLRkkFCHIjZW7Up1yAzVU4w=s88-c-k-c0x00ffffff-no-rj,False,True,1740770356.395874
Ugw6mulyhjRmraItfd14AaABAg.AF0dmjPBrPiAF46IxZJ0Kf,"isn't it supposed to be mundane like work, with a couple of surprises in between, but still mundane work?",11 days ago,@qiminong5634,UCBbmUFAb_R14sNlloFm2vHg,0,,https://yt3.ggpht.com/kT3rO__kimJOKbYN6SAf0tCt2s749KGXQngZTHSw_OjRLccrKdAwMQM2RJHSbsy294VWtYEa5KM=s88-c-k-c0x00ffffff-no-rj,False,True,1740770356.398278
UgxY6zcSWalOioeBM094AaABAg.AF0dZ54o1P2AF0hl83Cspx,Please try to enjoy each chill beat equally.,12 days ago,@Ruff16,UCP9c3t0WaQQ0VED9cd5o0DQ,8,,https://yt3.ggpht.com/ytc/AIdro_kgeb3tvIBGrdY-IdjHykSG-MSKpwcehWUAO3_O6TXPgadO46BAk4RkoG8qNgXDJBfHxg=s88-c-k-c0x00ffffff-no-rj,False,True,1740683956.569816
Ugx7TcgX2AdjWYTjIQV4AaABAg.AF0azeVjCGeAF0daQDC-lk,"and just before it hits the corner, it stops... Coincidence...?",12 days ago,@x4r,UCcbwIvoyreJY1VILx4ODvAg,2,,https://yt3.ggpht.com/ytc/AIdro_n0CVPA973j_779bjjOQmmFgL_3od1B-OFfFHsoDjevHw=s88-c-k-c0x00ffffff-no-rj,False,True,1740683956.756594
Ugx7TcgX2AdjWYTjIQV4AaABAg.AF0azeVjCGeAF0f8aweV5A, @x4r  🤔,12 days ago,@urbanbohemian,UCJKArs1uDX1ROKLEVfQdKYg,1,,https://yt3.ggpht.com/FjCUIyzQ-bCYtlBLd9Gdtzq05VXp0w78pYTkc9Q33EvVkWVAy_DgNuPgNN8bDlatDWXIpqkT=s88-c-k-c0x00ffffff-no-rj,False,True,1740683956.758828
Ugx7TcgX2AdjWYTjIQV4AaABAg.AF0azeVjCGeAF0h2iwHHl8, @x4r  I sincerely felt like I was going to miss out on the 'perk' of getting to see it hit the corner. this show and its motifs are way too immersive lmao,12 days ago,@peachy_lili,UCdVRnOCCDjaqjjAo5cXuAtg,1,,https://yt3.ggpht.com/rOZlpZOHypQiHazDWDVLcC-tFhu5Psdalupi3dyWyjV-a17oZyShfVnLa1I837i8hL89AUuYBsE=s88-c-k-c0x00ffffff-no-rj,False,True,1740683956.760751
UgyCX8lhFGuc6wlCcsR4AaABAg.AF0Zp7A1sg3AF0_QD4SEeL,omg this is so goodd. they definitely did this on purpose,12 days ago,@dolphin7961,UCw0CVdR8m9lCKlw0PeOds4Q,0,,https://yt3.ggpht.com/ytc/AIdro_muHWwP1llcXJd9pe_iLf1IE_HVLCkcAqgEnn7fsf2JaDKC=s88-c-k-c0x00ffffff-no-rj,False,True,1740683956.928024
UgywYxWFya3qVl4lDMZ4AaABAg.AF0Yuv2_u4SAF0o7JudyZN,Hang in there,12 days ago,@mirroredanglage3460,UC8z2GBDUtnqh35pGzYlJ4mw,5,,https://yt3.ggpht.com/myCPBXDvuMeFF0uB-qo8ymYqLKj8Tbq3b5rROrwMD2X-CqrL7taWXjSb-AFolcsNxo-Cwscx=s88-c-k-c0x00ffffff-no-rj,False,True,1740683957.097666
UgyDxlNIpYo2VyWw4RV4AaABAg,This has cured my reintegration sickness,12 days ago,@jcialfs17,UCT2q-CEM6ZUpr2S3wfv6rGg,5,,https://yt3.ggpht.com/ytc/AIdro_m2gVsRRpd12QVIDqaFfTZlDF4BZB0e6tJthF3gEgE=s88-c-k-c0x00ffffff-no-rj,False,False,1740683957.31399
UgzUdbWqZqmpbLsWfU94AaABAg,que,12 days ago,@andrescortez2671,UC7VLAIvGnH5KDc4EIiRve-A,0,,https://yt3.ggpht.com/izWr933fScuQk9rUXzV-382jm5PDKoutN3sl6607ZFDxhKv2yLNmIKH7_SNofCxVNrhOPTeUXA=s88-c-k-c0x00ffffff-no-rj,False,False,1740683957.315412
UgwmN2L2-H8vR_ZwZUl4AaABAg,I noticed Bellingham pop up during the episode and thought of Odesza being from there. Not a coincidence after all!,12 days ago,@waltmorris5389,UCsEMxBNXR3gIm0YM2m2HHxw,3,,https://yt3.ggpht.com/ytc/AIdro_lxl3x193D8mWSZVJY0UAR83ikKtP8gaggUKg3HdXo=s88-c-k-c0x00ffffff-no-rj,False,False,1740683957.316471
UgzSyb17d9f_q0JzSYt4AaABAg,The numbers are chill today,12 days ago,@okramando,UCTjFXhmGqhSBMm6hvbXh9Lw,54,,https://yt3.ggpht.com/nDE1mBMNoIzu6jWLDfpUY-iYLcsng_JzwLzNt0J6VVctab65jZ_PIRBwmTw6yhO4j9XceK-S3g=s88-c-k-c0x00ffffff-no-rj,False,False,1740683957.317387
UgxLiA9xstZ34nYFOD54AaABAg,I am agog at how good this is.,13 days ago,@ianstory3856,UCXA-IqKgoZIIgDnyBI0fsbg,25,,https://yt3.ggpht.com/ytc/AIdro_nIr0xefuJgBfSr8a4_RCIq_Q7IJO-G33Ukdlp7ySY=s88-c-k-c0x00ffffff-no-rj,False,False,1740597557.318287
UgyTGcdcYUliOHjIl8d4AaABAg,I could complete Cold Harbor so much faster than Mark S. to this.,13 days ago,@hyo-hyangcarty2194,UCnlfN6sH797a1ToDW31XGKg,13,,https://yt3.ggpht.com/ytc/AIdro_m9Fy0gjKjJjIVmcnoysS2YlwAq-eH4OmNMG5IFZ0m6UY8m=s88-c-k-c0x00ffffff-no-rj,False,False,1740597557.319192
UgwBijmv_9aNNRvPqsJ4AaABAg,It works! 😜,13 days ago,@maffeisandre,UCEr_XqzcvaFwVP-ZhPZCTYg,0,,https://yt3.ggpht.com/ytc/AIdro_msrqPC1g7rQ2E4M_me0zuGJB550KSugzrGkARqC_QFBxY=s88-c-k-c0x00ffffff-no-rj,False,False,1740597557.320073
Ugwkno_b18D92S34Nxl4AaABAg,why isn't this on Apple Music?!?!,13 days ago,@maxikasp,UC26totVxu_9dp_yygB8Aqgg,11,,https://yt3.ggpht.com/ytc/AIdro_mXNGz2H0bHRe_kfSfjZ37_X3fe_h8h3Y-NITZKgVs=s88-c-k-c0x00ffffff-no-rj,False,False,1740597557.321033
UgwMPIcCyfhl4PqZaat4AaABAg,HARRISON AND CLAYTON  NEVER DISAPPOINT OMGGGGGG,13 days ago,@femr1314,UCqx87NlwE2REs1SG_phF2lg,0,,https://yt3.ggpht.com/ytc/AIdro_kCZSM9YAxYWvt9xM-mca8sJybJB8t_X9uNwBFB9NSFz58=s88-c-k-c0x00ffffff-no-rj,False,False,1740597557.322106
