cid,text,time,author,channel,votes,time_parsed
UgzSKpdCjiV5IlUdo-54AaABAg,10:45 Non mais c'est trop 🤣,1 day ago,@SPEEDJOWRLD,UCGEFd0of-nWwRMZqqqdCNvA,2,1741709265.1031
UgziPdB1Ze55iMKr4el4AaABAg,7:37 😭🤣,1 day ago,@SPEEDJOWRLD,UCGEFd0of-nWwRMZqqqdCNvA,0,1741709265.103761
Ugww0RJc1nttVWG_5iR4AaABAg,l'appartement on est en 1950 ou quoi ?,1 day ago,@Robert_Sulli,UCSGrtFJJgBIww3eub0tPtCw,2,1741709265.104382
UgxqTmSUpD4L-9mdzUh4AaABAg,I hope they get married 🥹🥹,1 day ago,@clx6148,UC2cg1yxSvwjbaWHGC394lGg,0,1741709265.104978
UgySBYqqIN0XVu4OsgB4AaABAg,"Having a bowl of bath salt under one’s bed is often associated with spiritual and symbolic beliefs or practices. In some cultures, salt is considered a purifier and a protector, capable of absorbing negative energies. Therefore, placing a bowl of bath salt under the bed could be interpreted as a way to create a more serene and protected resting space.",1 day ago,@never061,UCDwUeiwwgkgCtCO0YGQcEkg,0,1741709265.105512
UgxgPrtg-fqXYr-i4Nh4AaABAg,Pourquoi il ressemble à ça sur la minia Amine 💀,1 day ago,@ViVimaviee,UCGmVLVNjPQRZe-UQna_6scQ,0,1741709265.106043
UgxaDS-x8H078Mo6iIV4AaABAg.AFVd5j0Zab8AFVdujC9hxq,@n9_meii Chef,1 day ago,@j-b3548,UCvJ-1PLhgDM_dAHDsDFFA4Q,0,1741709265.302976
UgxiSnbs1j3LWU5UBmR4AaABAg.AFVc_H7vx4eAFVgTDcldhI,quoi tu veux qu'il se comporte comment ??,1 day ago (edited),@Shuraiki,UCveOg9SlHdQzQIWl_ZS-KcQ,1,1741709265.502672
UgxiSnbs1j3LWU5UBmR4AaABAg.AFVc_H7vx4eAFVjgkMECVO,Parce qu’il apparaît sur un chaîne ytb d’une meuf?? Faut aller dehors t’aérer,1 day ago,@mellifluousfear8355,UC0nRGywpY-clqF4U9SWd_rg,1,1741709265.505158
UgxiSnbs1j3LWU5UBmR4AaABAg.AFVc_H7vx4eAFZ9NP5y1m5,juste un gentleman sur ta jamais aimer les femmes pd,10 hours ago,@ilyess12,UC5SR12YflP32TJmgj-2dd4Q,0,1741759665.507604
UgygqWR4laNlwv7dmxh4AaABAg,il a osé dire donjons 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1 day ago,@Mennoxx_officiel,UChxKFrCwvgQ_Ud0vhR4yiiA,1,1741709265.878933
UgyzX5ZZ17HCHPRBf6p4AaABAg,Love vibes un chouïa là,1 day ago,@walidrichard4236,UCSRrEBMve4rwQFoqjNq5M0Q,1,1741709265.880185
UgyaURaaRZf7ycgiLUh4AaABAg,Amine ma tué 😂😂😂,1 day ago,@PRINCESSE_TSUKI,UCVHbNVd0aW7q_uyOzU_0Qdw,1,1741709265.880876
UgzYS8ESP_KfxWzBxkB4AaABAg,Je me suis abonné grâce à Amine 🤪 vidéo marrante entre vous deux ! Ça ce vois qu’il y a du love ! Ça serait bien de vous voir ensemble 💒 😂,1 day ago,@rafaelcruz2598,UCcpS_6SH0_tOcYJrCBjPFTg,0,1741709265.881506
UgwzbEb9c3xEVYAAdB54AaABAg,c'est quoi cette maison de con?,1 day ago,@ArtWave1735,UCEEzTiY7W9i2n9WklfWVL8A,0,1741709265.882129
UgyJSiLAJSnL0iYfFhl4AaABAg,On en parle que Pokéman a trouvé de la drogue et sous son lit,1 day ago,@PastèqueCherry,UCZaphZOfI1c_pI4TPOtAt6Q,0,1741709265.882728
Ugyylwga93QJ-VTvMPB4AaABAg,how many cost this airbnb? xd,1 day ago,@12Propolis12,UCJLPqnxEHmVUy3zgRV6Fe3Q,0,1741709265.883321
UgyXQ7bxZZfXfMMWXCF4AaABAg,Comme amine doit lui foudroyer sa petite,1 day ago,@T82Y,UCdca6zSzF6rUxKFjm2OC0KA,0,1741709265.88391
Ugx7ufMxsv9xZnWjhoZ4AaABAg,j'ai raté un épisode ?,1 day ago,@borutoxsarah,UCj4YgjUdBU6_A9ir2tLbr6Q,1,1741709265.884516
UgzCco-qsgiZYqFgt_B4AaABAg,6:20 you have lot of euh.... are you ok ? XD,1 day ago (edited),@TRAPGH0STX,UCLQKevizE8oUVxJNOAcOJmA,0,1741709265.885272
UgwAJGG8PuN-m6bKcNp4AaABAg,Elle veut,1 day ago,@Mokofy,UCn4bOBkApEyxxw7zzvPxdvw,0,1741709265.886073
UgwD0o2BJA4JOBp2FaN4AaABAg,3:22 dedicace a la feve mauvais payeur,1 day ago,@sayzuublat,UCuY6meii0bttAfPqqykTCiw,0,1741709265.886709
UgwG36QI82R-r874b854AaABAg,On va pas se mentir; on est tous là pr Amine,1 day ago,@Anonymoushomie69,UCdEHK6AuA5graUDUezkJ69A,0,1741709265.887313
UgwwcZX0AubBSI_Xew94AaABAg,L'appart y me fou la haine,1 day ago,@xscott7929,UCNksDvkWOUbKpWKHWoG73XA,1,1741709265.887908
UgxgyBaLnURtw8vofh94AaABAg,On fait comment pour débloquer le familier Aminematue svp ?,1 day ago,@Flac1988,UCEFnvUbiX-maxNSozupGWyA,2,1741709265.888498
Ugw1794-ByR4m72HlNZ4AaABAg,qu'elle veinard ce amine,1 day ago,@locksygene,UCngouV9xt-YcgzNg_IlAifQ,0,1741709265.889084
UgyzK-enx23kHAn03aB4AaABAg,Ah Maghreb gens,1 day ago,@pointpointo,UC4LKprWs-qjTCc8vov0x1bg,0,1741709265.889674
UgyDi-aGDeAFYmxay254AaABAg,Le braquage d’amine,1 day ago,@KHVELDRAX1,UCT1bBgsyUGKqaBXkhz2YE0g,1,1741709265.890264
UgwT6uJLzxHFiRKyHMd4AaABAg,"2:22 ""*he said work...i think..* no he didn't 🤣",1 day ago,@tom_fett,UCIIkC_URba7HlHfujVrKRLw,3,1741709265.890847
Ugz0hCusrJo3SAd3q4R4AaABAg,Il sait tellement pas parler que même en anglais ils ont mis les sous-titres,1 day ago,@inah022,UC9PXKoB37BjOe7LfgxxcXUg,0,1741709265.891437
Ugyylwga93QJ-VTvMPB4AaABAg.AFVTO7hPAdRAFVjwIH3aXH,Too much to think about it honestly,1 day ago,@mellifluousfear8355,UC0nRGywpY-clqF4U9SWd_rg,0,1741709266.133836
UgzJ1Vhda1fRrb6qKxd4AaABAg,Amine a carry la vidéo,1 day ago,@sting3r889,UC-oGLrwUh6LqJfMOb3u4ABA,0,1741709266.559165
UgxGTnUQN19f8t4weZB4AaABAg,Pokimane getting her black blown out all over the world 😂,1 day ago,@Rulas29,UC5BIyy9TwSV-a-cUF3OpXRA,0,1741709266.562352
UgzMhwMjgi83LrUJOdJ4AaABAg,"Amine a la dale, ce boug",1 day ago,@asianooasia6719,UCbgbMCAxvWOBd4ljl7L_H_g,0,1741709266.563901
Ugyk_gbvfykYlK7Gjh14AaABAg,Amine elle veut elle te veut fonce,1 day ago,@ac232osjacnnc,UCT9U3wkcdwzUWQGENRfZJaw,0,1741709266.565804
UgzMDiuLd1Xj7ItnPrx4AaABAg,pokemon and french hasan are a power couple,1 day ago,@BraveJake,UC4ndJf5IhM3YxhqEZxe0A7g,0,1741709266.569826
UgwHebLV2DNCThiOKPB4AaABAg,These two are about to copulate,1 day ago,@xRealUzz,UCGda3apcboQdIc3gNqnjQuw,0,1741709266.571256
UgxL9Vbp_mMliO__6i54AaABAg,Fascinant,1 day ago,@corentincaspers8229,UCobxAtDbeoOX6BlcAqdl71Q,2,1741709266.572176
Ugwnr1qvgakyUUeZull4AaABAg,What is the point of putting salt under bed?,1 day ago,@Splentabulistic,UCbRA2Ml0OSKIO3R6l-9JL9A,0,1741709266.572981
Ugw2tf9WWwnFR_v9Djl4AaABAg,Amine genant en vr,1 day ago,@AligatoreFrancéeee,UCJtaJKsM555xA7ysCqcQjCw,0,1741709266.573613
UgxdF_DUIIyKXStCbYl4AaABAg,This feels like watching a movie idk how to describe it,1 day ago,@NameiSarah,UCtOsKfpJE46__yIRFddud6A,1,1741709266.574222
UgztpYGM9roepZfNbM94AaABAg,J'aurais jamais imaginé lui dans cette vid,1 day ago,@big_momcr7117,UCEcTUCcpxUj49GoNf868OrQ,5,1741709266.574821
Ugz2x_qn66xi8mRIDoF4AaABAg,2:20  he said walk,1 day ago,@Maroc_France,UCiQkMXsL3uKWcKP9DDdeDAw,0,1741709266.575411
UgxUNGA6ZAfVpRs-ra54AaABAg,Merci pour les travaux !,1 day ago,@3K1N0X1,UCTUOQBVqWpd-lwzoJ6Zdpag,0,1741709266.576
Ugz-7LfykuvX7qPLRRB4AaABAg,Pk ya que des francais dans les coms mdrr,1 day ago,@SK_Hurricane,UCH8E-J2kZnPWNGaSObHKf8w,0,1741709266.576587
UgyFG1i5H5l7oK1-vhd4AaABAg,IL A FAIT VITEAMINE,1 day ago,@roicrimi9757,UCcHSfi6oNA6KFeo2i33Qpvg,0,1741709266.577183
UgxVPfk5-l8br0UgUVB4AaABAg,inviter Amine c'est comme rajouter du vomis sur un jolie gâteau pour le coup,1 day ago,@opticmadara,UCsLMdb6EYjV3hhykHE5Eyig,0,1741709266.578043
Ugy8JLChcTXfEhjQGWV4AaABAg,Cute! Nice French! Enjoy your time there! Come back to RuneScape soon!,1 day ago,@birdman258,UCs9OW6eBAwldbtxTC4BgrAw,0,1741709266.57892
Ugz3AHRTQplrgL0F7Y54AaABAg,duo iconic comme çaaaaa,1 day ago,@del1368,UCG6eNaD3f7WpSIEek9VyqnQ,0,1741709266.579593
UgxnLgRgzyqdIpcJPEl4AaABAg,c'est du sel pour purifier l'appartement je pense!!,1 day ago,@kishenm9130,UC_hhzbc8WTvLJk88MTCbdEg,0,1741709266.580219
UgyhZlFQYH-j4ZjJJ3l4AaABAg,How many gribs she got bro 💀,2 days ago,@pranayrai9392,UC40VC9NfkR_kM6xF3iNLYkQ,0,1741622866.58082
Ugwnr1qvgakyUUeZull4AaABAg.AFVBvrP9_uPAFVCIJZmoy7,"It's for humidity, it's often in poorly insulated apartments and there's also a bathtub next to the bed.",1 day ago,@ElifYıldan,UCcEH7XflyukCyp9ogirNJ6A,2,1741709266.831019
UgzpeDuJqDrCVFJvaZF4AaABAg,Il nous fais l'anglais la Amine,2 days ago,@erwancp1553,UC-kiRst27rd_CN4MQiNZgiA,0,1741622867.177246
UgwB1ne5nBEt8zt8-Fd4AaABAg,MERCI POUR LES TRAVAUX ❤,2 days ago,@maekoo2036,UCi1oeAkG_KMz0_ufyQ_Wzdw,0,1741622867.177952
UgwmFThIUPbe3R7k4Z54AaABAg,la douche aussi proches des chiottes c'était surprenant,2 days ago,@stampydmusic,UCcuiV5hEC2mXV0m8-9ipBww,2,1741622867.178811
UgzzbYIVLQEOvTh_iOJ4AaABAg,Next amine apartments tour please,2 days ago,@NJR1773,UCFgUQShtJw-ggdz3dXPydiQ,1,1741622867.179514
UgyH4IDpTKVXoOdpRi54AaABAg,La première fois que je kiffe un couple autant 😶,2 days ago,@rdblegenddz,UCzc9vtrKgC_jgFESJA8NIsA,2,1741622867.180133
UgwqLlyILWinwvrTaWd4AaABAg,554 euros la nuit !!! Ah oui quand même ! Pour ceux qui sont intéressé le air bnb est situé au 171 rue du temple,2 days ago,@thomasbiguet1431,UCwwR2DKCFtSHFTNtug9c3Zw,0,1741622867.180736
UgxgPe_Tv9w8RTDDyc94AaABAg,8:34 “Revient avec une bonne attitude ” jpp 😭,2 days ago,@rebeccapoupart,UCqzAmtGzWG8V-d4SnWVRNJQ,1,1741622867.181333
UgyaK4RbvTtMyVXY42p4AaABAg,"Je vous aime trop les 2 ! 😂❤️ vous me faites trop rire, faut vraiment que vous fassiez plus de vidéos ensemble 🥰",2 days ago,@dm8027,UCRMvl8U_U3Qms4G0Fq0pNIw,0,1741622867.18194
UgwCpW9JXd89NcjKg5t4AaABAg,Is there anything this queen can't do omg,2 days ago,@paiigen,UCDIvPa0BcKw5aTaHxurOiEg,0,1741622867.182531
Ugy3AiDl-uOsNUyHrTx4AaABAg,Amine meilleur invité 😂😂,2 days ago,@LUCIFERwatchh,UCNGJM032BUqpk0TFcOB3Fpg,0,1741622867.183127
UgzchrHVf1NFrwNO_XB4AaABAg,Il la déboité,2 days ago,@Bibi-du8ml,UCSpN435UjnWBYhl4NPX2rbg,0,1741622867.183724
UgzEYWkR5KRmL1eUbzF4AaABAg,"Tbh as a french with a strong accent I think Amine definitely said ""wank"" :)",2 days ago,@vifv2942,UCUV3G1JPr2YA-Ii9i-W37DQ,0,1741622867.184305
UgzGgRWJ_i0hHiRn6ah4AaABAg,je suis désolée mais l'appartement pue smr 🤣,2 days ago,@Hiinahiime06,UC2dwLWfXAHV5wIawMv6tIHA,1,1741622867.185041
UgwWiWNxfA4vmXtGdzJ4AaABAg,j'étais chokbarrr quand j'ai vu anime sur la minia mais lv il parle bien anglais mais en anglais en dirais il veut nous tuer quand il parle,2 days ago,@Le_Za2010,UC5-GEy79DsAyyJ4-LripsLQ,0,1741622867.185885
UgwWD5JSRoCbbkeUvv14AaABAg,Le bol de sel c'est pour l'humidité,2 days ago,@plyrni3,UCczExYcZNabbEq7l5MYpzWQ,0,1741622867.186987
Ugyndx9ID6lmPNwzEdh4AaABAg,lucky Amine,2 days ago,@FunkyFrogProject,UCy2Ap_I1T3dIxSgnBfljtPQ,0,1741622867.187881
UgxXTYPhLmgB4_fiG-d4AaABAg,Amine serre là pour la France frero ❤,2 days ago,@paruoary7228,UCGEBZM4H2TBVq8uV3eLt4CQ,0,1741622867.18858
UgzvQzYCfcPBIWtj9JN4AaABAg,Amine et Pokimane duo😅😂,2 days ago,@Aminecocha7,UCM8xuA0A9Hxxnk1XZwv79Cw,1,1741622867.189645
Ugw_UKCBRTa9O_XWpxp4AaABAg,Amine cest le Goat,2 days ago,@mamzixmiamz4832,UCgE07-huiuEtizS2r7Pjpkg,0,1741622867.190687
Ugz92CgkCoTTp1Ppiwx4AaABAg,"wha la vache j'ai pas tout suivit quand elle a pris le folder x"")",2 days ago,@TheMineAxel,UCejDJMdfVI0ea8umjR4z-Ug,0,1741622867.19165
UgyH4IDpTKVXoOdpRi54AaABAg.AFV0fTCVEdCAFVCPW88I0S, @rdblegenddz   ils sont pas en couple,1 day ago,@lupilulu,UCBHeN8J_hpcmiDFS7VTvXxQ,1,1741709267.425908
UgyH4IDpTKVXoOdpRi54AaABAg.AFV0fTCVEdCAFVDxWzRvmf, @lupilulu ah dmg je croyais que c’était un couple il ont une bonne alchimie et il sont mignon tout les deux,1 day ago,@rdblegenddz,UCzc9vtrKgC_jgFESJA8NIsA,0,1741709267.428234
UgxMmU-Pl5ZPU39TAVJ4AaABAg,C'est quoi le sel du coup expliquez moi jsuis bête,2 days ago,@compteinactif9200,UCs8M4BOAu2Uq51WGRQax6bw,0,1741622867.753986
UgzD7t28rNcjtIAzjuF4AaABAg,Amine t'es trop kawai sur la miniature,2 days ago,@rien7022,UCLHxm-kag23ESfi20WONnUQ,1,1741622867.755568
UgwiYPf2BobG9vCsUeR4AaABAg,Rizz is real !!! Tabarnak tu m'niaise cette appartement est du n'importe quoi !!!,2 days ago,@sekel420,UCC5LZXLY-Tv-5uPYvSUIgmQ,0,1741622867.756307
Ugw2ETG5azV2vSDpHup4AaABAg,Merci pour les travaux 🙌🏾🙌🏾😭,2 days ago,@logesh_vela,UCMVWQo2PWHZCTII8SL2bmuw,0,1741622867.756901
UgyAsgkpayUK0noDt3Z4AaABAg,ahaha amine le canardo,2 days ago,@LuLu-hv4rw,UCnnFqC9eT9L-ePdoH92RPsg,0,1741622867.757456
Ugy8ts1Z5GtlFexZpHV4AaABAg,"""Okay, I want to π""",2 days ago,@simplyAppl3,UCSkXhsC-zknzWS11SdOHeqQ,0,1741622867.757999
UgzL6zFKsy8816EJKS14AaABAg,amine fait tellement expert d'être con sah sa m'énerve qu'il fasse le con pour rien le truc de l'armoire il fait le con w'Allah sa m'énerve,2 days ago,@Mulliib2,UCkhjgG-ipSa5icxeuoJk_aQ,1,1741622867.758612
Ugw7s2yAC0fIv5opdpd4AaABAg,La gueule du contenu,2 days ago,@lolardos101,UCI0wRLsU0hfPJO2H3k68UQw,0,1741622867.759268
Ugw45fI_AxPat9FElH14AaABAg,bon sortez ensemble nous casser pas les couilles,2 days ago,@alexandreivanov1417,UCHUsF2o5h8GBgaqAadn9EQQ,1,1741622867.760058
Ugxp1BzdsgwrDKQrNtF4AaABAg,"17:00 is my favorite part! LOLS🤣🤣🤣🤣 ""They are doing sorcery on you...""",2 days ago (edited),@Naturnal,UC4LSkhAGBw0zS3ksr7SXuNw,4,1741622867.760699
UgxGqUxwqQFwNhdV-PF4AaABAg,C'est donc çà le metaverse !,2 days ago,@danyboomz,UCAgBzFVa-9Xdo4ev6bMqG0g,0,1741622867.761258
UgxFa-hIp_XW3DlAYol4AaABAg,"Fabrice éboué qui livre les cafés, wtf*",2 days ago,@penda1925,UCK191Ipo3zWtjlZWjFd6nqg,0,1741622867.761758
UgzV3VteKxYG5cYe6ex4AaABAg,16:53 XD,2 days ago,@ByAdrien,UCt2dDuZEQGdQZsmSagts4jg,0,1741622867.762246
Ugy5pnPSRESDVkV4QsB4AaABAg,"HAHAH this Amine is such a chad, aura 💯 he makes the whole frikkin' vid 😂",2 days ago,@swiggi,UCdy8HytYzN6Jrh1hyHVU1mg,0,1741622867.76273
UgzcRfTNw5DgwRw4z0F4AaABAg,14:47 that was wayy too random dawgg 😂❤,2 days ago,@AmanDubey641,UCocoZQRsrzR9oFd-Ixk5B2A,0,1741622867.763223
UgzhGjaGWTazfL79tsF4AaABAg,"Quel bdg ce Amine, les mêmes
blagues depuis 2019",2 days ago,@xEVILKILLERZz,UCN43yfLLI5M3IfwCLX7K5Sw,2,1741622867.76375
Ugy18sGgcQVwkCQHVRN4AaABAg,C'est la sirène de Amine❤,2 days ago,@YamchaBandit,UCyKgvB1Msqj6lfA65LGgw3g,1,1741622867.764283
UgwM1cakiET7P-QoEvR4AaABAg,"« Hello Police, i have a Burglar here » « A burger ?? » il me termine Amine mdrrr",2 days ago,@R3CLETTE,UCPlxQHQm1E1RM7SkqP-F1tw,0,1741622867.764812
UgwR99NA4o2rLY60XFp4AaABAg,So prettyy ❤🎉,2 days ago,@DoussiaVaynerman,UCcEb6bGKLC7cIccxRMClKCA,0,1741622867.765348
Ugxz7hDXXtfsFnKZTed4AaABAg,Ramadhan Mubarak Imane!,2 days ago,@R1zzyW1zzy,UCAVP_N6P9IekYg_oVGroACg,0,1741622867.765916
UgzL6zFKsy8816EJKS14AaABAg.AFUktCOxxUYAFUnI5pQSqd,@Mulliib2 c pour faire rire les ptit frro,2 days ago,@mts7442,UCnvqS6XoixQLEwZ1p-flz7Q,0,1741622867.949651
Ugyv4WGUtuWp_T6xkfN4AaABAg,👑 Pokimane Reine de France  👑,2 days ago,@yoyo-iz6nj,UCcqdPUzWqsbfhSpwqiqG2fA,0,1741622868.331361
UgxJpAkPFBF1oDFwRxV4AaABAg,14:46 its lord Krishna. A Hindu god,2 days ago (edited),@ishandhoundiyal6460,UCL4XiCyMJhPjNkwYdNiXtcw,3,1741622868.333122
UgyfBfTgnJO5nRINkjZ4AaABAg,14:48 its lord krisna almighty hindu god,2 days ago,@mroggamer4804,UCKO8BYN7l1euws8puDokV_g,1,1741622868.333813
UgxznXBXat_nLfBRXsd4AaABAg,"Um... just for info, the little picture in the toiletries cabinet is of baby Krishna. He is the 8th avatar of the god Vishnu and is very popularly worshipped. Maybe the apartment owner is Hindu or something, but a bit weird that it'd be randomly in the toiletry cabinet.",2 days ago (edited),@BadWolfNeron,UCY8IMVsJ-zahgrWDBQBWkxQ,2,1741622868.334475
UgwiT1nywN_ZfmmvaAJ4AaABAg,"what the heck, is that French Hasan?",2 days ago,@BadWolfNeron,UCY8IMVsJ-zahgrWDBQBWkxQ,0,1741622868.33533
Ugyc0QKtLNMe6FJritN4AaABAg,"hilarant, le sel c'est contre l'humidité",2 days ago,@gyngk0ott4,UCM9_HMT-ha65fEsfC-rb5Aw,0,1741622868.336144
UgzJi5T_bfng9VsBN1p4AaABAg,Mais quel duo de qualité !,2 days ago,@maevajennings7917,UCUQvrWUQ11S-QAbXZhYdBLw,0,1741622868.336882
Ugx02HEXu6XmGi_8pOB4AaABAg,Amine trop drôle 😂,2 days ago,@kevyn-mk2881,UCVYd8NFLg5BVtNxQfWQhlhA,0,1741622868.337587
UgwId2RR11et_0JsqjV4AaABAg,omg poki the salt in the bedroom is to litteraly avoid bad spirits,2 days ago,@adelire3408,UCLgM0sGMUsY9Obvl0zHhJhA,4,1741622868.338179
Ugxn1pYEtUa0Znr26mN4AaABAg,"3:08 I heard a pigeon orrrrr
Actually I think he did this on purpose 
Plus the positive vibes in the video got me dyiiinnng 😂😂😂😂",2 days ago,@Belk4-U,UCS87sGo98r2hHcWlMMzxc-g,0,1741622868.338746
Ugz9pDqCAh2mD78EjRR4AaABAg,Im so happy of Imane feeling comfortable in france!! Hope she stays longer 💕,2 days ago,@soroly_1111,UCh05XAYlXy1PQwjYRl9OeSw,1,1741622868.339313
UgxowxTPJUZc5IYNOmx4AaABAg,Amine 🤣🤣🤣🤣,2 days ago,@zigzag2045,UCTKHU-S-rGNP0AzMkOBVvKA,0,1741622868.339863
Ugy4aC5rHdnSg9WDefJ4AaABAg,Meilleur couple possible. Let's go,2 days ago,@totorinofmg2576,UCYiHcdKpHjDea159k46dzWg,0,1741622868.340416
UgzV2zbtPpCVEOfb9Rd4AaABAg,mais ils sont ensemble ? (en tout cas je les ships trop),2 days ago,@SosoYTB_twitch,UCzT0twHzl6y5RjGcrEuXG6w,0,1741622868.340958
Ugzl81PciCLAopMFcXt4AaABAg,I loved this. I need more content of you two,2 days ago,@alexxxxxxlee,UCNcZ1bKTKx7-0C7BdReTEKw,0,1741622868.341484
Ugx5vRMyKXtC2rjhiUp4AaABAg,Très mignon a regardé cette complicité naissante entre eux.. vivement l'épisode 2 💞,2 days ago,@emilielionti,UCKLkR5hU7FLqjcq5qwNKwog,0,1741622868.342008
UgzthsbMt3wUFzZwSq14AaABAg,Obligé amine il lui fait un boulot,2 days ago,@Cmoilesanggui,UC_rLwSRfGS6AWnFyTtVGMyA,0,1741622868.342535
UgxzDwKsnDahkXOKSIl4AaABAg,poki dit moi que cest du vrai sirop d'érable,2 days ago,@frequa4941,UC_sqTtnGjs4vHwQeKiRZTxQ,0,1741622868.343061
Ugwbgfn6wxgzA35KmHp4AaABAg,Y a du bon vibe entre vous... (il veut il veut),2 days ago,@Adamessalai,UCuRTyt09pBQPJsE_StvPMvQ,2,1741622868.343598
UgyGjCO1Vufwu1UugLB4AaABAg,12:56 Playboi carti really be doing anything but working on the new album 🙏,2 days ago,@mlizu2554,UCbdeOfUv8fP9FxJv2hKUS_w,1,1741622868.344126
UgzthsbMt3wUFzZwSq14AaABAg.AFTfo1J7XTEAFVeBfAMq6O,Chef,1 day ago,@j-b3548,UCvJ-1PLhgDM_dAHDsDFFA4Q,0,1741709268.541882
UgzthsbMt3wUFzZwSq14AaABAg.AFTfo1J7XTEAFVkH1opyH9,Ça serait plutôt l’inverse si je peux me permettre.,1 day ago,@mellifluousfear8355,UC0nRGywpY-clqF4U9SWd_rg,1,1741709268.544295
Ugx1XpRwo-QaO9Jh7JB4AaABAg,"quand on dit ""ok je vais me faire foutre"" on n'attend pas une réponse XDDDD",2 days ago,@MoonLight-xk8dh,UCsqY6_Lag_aSqaoSeXMCNfw,0,1741622868.900489
UgzEf3NbL-xIdhIAklZ4AaABAg,best duo,2 days ago,@AleX76610,UCicSN-R594eLvAFOBNDSFWQ,0,1741622868.902648
Ugya3MVFFfsAkRJfBVx4AaABAg,That lil kid picture is KRISHNA hindu god 😊,2 days ago,@BHATOORA,UCwoR3yQp93ZnLJwkXqrsk2A,0,1741622868.904954
UgzLWcHOjgNNeMIdhth4AaABAg,Burglar.. burger? 🤣,2 days ago,@Skyoozme,UCp5grqOdS-Q3Cm-BS94Ns1Q,1,1741622868.906607
UgzreTw5Pa9KKgHaWNR4AaABAg,Merci pour les travaux stavo,2 days ago,@donka78330,UCnZGPhzE1wY6LXLrrPlamLQ,0,1741622868.907535
UgyLevl1iyIRS_yvyT14AaABAg,Amine il est devenue bete je le reconnais plus 😂,2 days ago,@yuyusignate4263,UCHqtX0CjPoIeeZgmzRYfz1w,1,1741622868.908259
UgyQbmbuOcj4IRM-p9h4AaABAg,J'ai regardé comme si je comprenais l'anglais,2 days ago,@Gholiath972,UCPNftZWO7JFbL73v5QyKzDA,1,1741622868.908962
UgwfhCSeNjkw_E7a2NB4AaABAg,Amine comment il a étais retouché sur la miniature 😂😂😂,2 days ago,@despe7992,UC20pSabeHnaWUoVHdlyyv7A,0,1741622868.909604
Ugy3ysBP_JSaJEtXCsN4AaABAg,They are so cute !,2 days ago,@Ellyxaze,UCdN_2iP67C8h3YeN-EUu27w,0,1741622868.910194
Ugx8Y8mzL7GvPxSzf6p4AaABAg,wsh depuis quan elle est paris est moi j'habid a paris moi té au poki nn je rigole bien aimer la video,2 days ago,@elliotlloyd-caplat8052,UCw3mFGlgdFDaOtkcMCjIsVQ,1,1741622868.910931
UgxpgT8HhhLySvXm5Pd4AaABAg,"cette video est tellement random , c'est super drole 😂",2 days ago,@BrokeFast,UCTEqzStQlJVY9qXe-gBRT7g,0,1741622868.911752
Ugz32b7n6y5XZ4AUfWR4AaABAg,16:50 AHAHAH DU SEL C HANTER SA GRAND MERE AHAHAHAHAHAHHAA,2 days ago,@nakomtsuu8433,UC394j4i9xjzNxT1Yae6aLeQ,1,1741622868.912357
Ugxghkr9k4eNr6xEvaN4AaABAg,Il fait comme la sirène mdr,2 days ago,@matteaxs3262,UCY5SV7qZ0RjfmUCj5HroNLg,0,1741622868.912875
UgxHjftVZ_PADIK2I1V4AaABAg,Trop drole Amine jppp,2 days ago,@_tartofraise,UCPH1AydOM-8HjDxAfi86esw,0,1741622868.913394
UgycQf6ij_61Pc17EOt4AaABAg,"Thats salt the white powder, its to clean the bad energy of the room",2 days ago,@Ourspiritourway,UCAvuOifyCWiFzbrdNie20qA,0,1741622868.913892
UgzDtaVRuJqWLPmfMbd4AaABAg,Wsh amine 😂😂😂,2 days ago,@gregorydufresnoy726,UCHOyMfVYHib64Lh2rxXsY6A,0,1741622868.914379
Ugxedh1kk-eccgQaPk14AaABAg,Mdrrr le duo de fou,2 days ago,@laurellengoe2788,UCTalF85MAQIp-6qkrMTs4yw,1,1741622868.914865
UgxHXgDz9bSNNdPhxEN4AaABAg,salt is sometimes used to makes bad spirits or things like that go away in some beliefs btw!! (for the salt below the bed),2 days ago,@arkenstxne,UCnC8ayjQSr5EwxXXrImoUCA,1,1741622868.915522
UgwPIM2_Zb5XqDEum1x4AaABAg,Amine c’est vrm le pnj originel qui vient pour une quête secondaire,2 days ago,@fannyhx7614,UCCB3XyAj2kq1PKl6rAtSsQw,27,1741622868.916016
UgwDY1PD3BhuucIdg3x4AaABAg,Vous êtes musulmans non?,2 days ago,@invinciblemode,UCJcW7iShi_U_kbD3DLk_xfA,0,1741622868.916496
UgyDGPMz-VxlVdFRKzN4AaABAg,14:35 do you wanna fight ! 😂,2 days ago,@Dll350-18,UC0-OMMGYYMvj9KDGihyIuDw,8,1741622869.246316
UgwO0G_JPX6nZ3Dpl8l4AaABAg,"He didn't say ""work"" and you know it 😅",2 days ago,@sbayrozz7521,UCst1OoLvaOUqPRwQyAd52BQ,1,1741622869.248597
UgwA2lAGzGpl_i2yVKV4AaABAg,her next man,2 days ago,@L3wdAnimeLife,UC7taH0iJgylm4PZnC5jFGrA,0,1741622869.24985
